Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
24-APR-2023,14903.95,14937.2,14841.6,14930.15,1560382501.0,41701.65
25-APR-2023,14945.8,14981.3,14916.35,14955.7,1999028047.0,54307.88
26-APR-2023,14954.2,15003.1,14918.55,14994.4,2112789940.0,48453.48
27-APR-2023,14999.9,15085.85,14989.2,15075.05,1984703788.0,49102.7
28-APR-2023,15111.05,15235.45,15077.45,15219.55,2188830164.0,58704.94
02-MAY-2023,15276.2,15327.75,15261.15,15300.75,2179360513.0,52398.57
03-MAY-2023,15277.75,15305.05,15239.5,15276.4,2173387111.0,48872.14
04-MAY-2023,15282.25,15414.7,15272.7,15405.5,2225522693.0,50710.92
05-MAY-2023,15330.35,15394.9,15265.85,15278.6,2111148433.0,53911.11
08-MAY-2023,15321.9,15440.85,15310.75,15427.1,1756130710.0,50209.5
09-MAY-2023,15462.75,15502.7,15393.95,15420.6,1814854477.0,52679.68
10-MAY-2023,15458.05,15476.1,15372.45,15466.05,1633262258.0,45815.06
11-MAY-2023,15512.35,15526.75,15461.85,15484.05,1597875715.0,50339.97
12-MAY-2023,15475.05,15506.15,15401.65,15477.35,1349781848.0,47211.49
15-MAY-2023,15495.85,15591.95,15464.65,15549.7,1356766940.0,44559.72
16-MAY-2023,15584.4,15592.25,15476.65,15492.4,1781786496.0,49882.61
17-MAY-2023,15508.25,15512.85,15367.0,15426.35,1707386684.0,48033.26
18-MAY-2023,15506.65,15514.9,15346.85,15361.6,1592845181.0,48801.15
19-MAY-2023,15399.5,15418.8,15278.7,15407.55,1395757427.0,48139.48
22-MAY-2023,15409.05,15517.65,15386.9,15504.0,1699216020.0,51559.27
23-MAY-2023,15551.05,15595.65,15528.75,15544.75,1488306358.0,53375.47
24-MAY-2023,15517.2,15591.4,15493.3,15515.95,1759565697.0,53608.02
25-MAY-2023,15510.2,15568.55,15474.15,15555.25,1791618537.0,48350.12
26-MAY-2023,15589.5,15704.0,15567.85,15696.75,1555175547.0,47282.85
29-MAY-2023,15791.75,15805.75,15758.15,15772.35,1756013937.0,45448.94
30-MAY-2023,15784.25,15823.9,15759.35,15799.45,1635982788.0,47006.41
31-MAY-2023,15773.8,15789.2,15706.5,15766.4,3452743298.0,126891.56
01-JUN-2023,15801.95,15823.95,15743.4,15760.35,1756671826.0,50532.95
02-JUN-2023,15816.8,15838.45,15774.65,15811.2,1850569083.0,50538.99
05-JUN-2023,15877.45,15899.15,15851.75,15859.5,1789968379.0,48955.65
06-JUN-2023,15873.75,15895.7,15816.7,15878.4,1727376202.0,48736.44
07-JUN-2023,15938.3,16016.0,15920.25,16006.7,3113270657.0,51368.99
08-JUN-2023,16021.7,16048.8,15906.15,15921.05,2368753675.0,52520.12
09-JUN-2023,15947.95,15961.7,15866.8,15877.4,1899270713.0,48089.96
12-JUN-2023,15913.2,15946.15,15874.4,15929.1,1724891640.0,41580.42
13-JUN-2023,15964.8,16057.5,15964.3,16048.2,1911980895.0,53551.87
14-JUN-2023,16082.15,16094.1,16035.15,16084.05,2015517783.0,51495.07
15-JUN-2023,16106.85,16138.7,16039.05,16058.25,1704321908.0,56123.42
16-JUN-2023,16100.9,16211.25,16091.8,16181.45,2041481293.0,65472.48
19-JUN-2023,16231.05,16244.95,16117.85,16142.15,1733302800.0,52388.44
20-JUN-2023,16147.55,16215.6,16080.95,16199.95,1693222122.0,52688.65
21-JUN-2023,16244.55,16277.35,16201.4,16240.95,1856148146.0,55606.02
22-JUN-2023,16252.75,16264.15,16128.8,16140.8,1797196570.0,55744.22
23-JUN-2023,16126.7,16133.95,15999.4,16011.8,1506652293.0,49153.58
26-JUN-2023,16017.5,16079.0,15995.1,16066.15,1333426701.0,43552.26
27-JUN-2023,16118.65,16171.2,16104.2,16163.5,1483209418.0,48839.63
28-JUN-2023,16239.85,16296.0,16210.45,16277.2,2074192988.0,74402.01
30-JUN-2023,16354.95,16437.45,16326.0,16430.0,2166302742.0,65347.97
03-JUL-2023,16490.95,16541.9,16485.3,16527.95,2214326561.0,52078.91
04-JUL-2023,16597.5,16599.25,16499.15,16556.05,2893789032.0,56841.97
05-JUL-2023,16580.2,16611.15,16540.2,16597.2,2338435100.0,56398.66
06-JUL-2023,16600.75,16703.3,16590.7,16695.05,2484569018.0,62772.1
07-JUL-2023,16653.3,16718.2,16541.6,16564.9,2179404202.0,57293.84
10-JUL-2023,16620.9,16623.95,16530.75,16553.75,1783754067.0,55844.44
11-JUL-2023,16610.95,16698.8,16597.55,16648.0,1975160951.0,60719.96
12-JUL-2023,16697.1,16703.25,16627.3,16641.05,2112052873.0,79903.05
13-JUL-2023,16726.95,16774.5,16596.45,16623.9,2156364179.0,64224.57
14-JUL-2023,16695.7,16786.0,16655.05,16765.45,1682708773.0,57259.57
17-JUL-2023,16811.65,16884.95,16784.35,16872.05,2046131796.0,60650.96
18-JUL-2023,16932.95,16940.15,16818.3,16872.0,1999923967.0,65606.28
19-JUL-2023,16919.05,16964.25,16877.45,16953.5,1986820964.0,57382.12
20-JUL-2023,16965.45,17051.0,16912.7,17042.55,2161651793.0,63934.44
21-JUL-2023,16931.95,16991.4,16874.95,16904.3,2357183475.0,70807.1
24-JUL-2023,16921.75,16948.4,16852.2,16865.15,2884001503.0,63588.95
25-JUL-2023,16918.8,16918.85,16832.45,16896.9,2288027339.0,66584.75
26-JUL-2023,16950.7,17011.0,16931.6,16975.0,2313612385.0,59928.8
27-JUL-2023,17038.35,17056.2,16873.0,16919.2,2480262255.0,72603.45
28-JUL-2023,16935.05,16960.5,16880.6,16948.35,2068536544.0,62221.04
31-JUL-2023,16972.5,17072.8,16939.0,17059.0,2443434212.0,63188.37
01-AUG-2023,17096.6,17102.1,17026.3,17051.15,2330924567.0,60708.51
02-AUG-2023,17005.6,17018.85,16755.9,16858.95,2424631026.0,63532.76
03-AUG-2023,16818.35,16878.75,16691.65,16772.3,2549855462.0,72056.04
04-AUG-2023,16847.4,16914.45,16836.55,16890.6,2629068612.0,68151.38
07-AUG-2023,16948.35,16970.05,16897.5,16956.35,2250346646.0,58176.01
08-AUG-2023,16991.85,16998.15,16889.85,16949.25,2394535297.0,63249.61
09-AUG-2023,16966.85,17011.95,16881.75,17003.85,2114888989.0,60034.38
10-AUG-2023,16999.5,17013.45,16901.55,16939.85,2345381843.0,67890.32
11-AUG-2023,16970.05,16972.05,16845.8,16860.15,2276876336.0,63377.74
14-AUG-2023,16827.75,16854.1,16661.0,16825.55,2026866528.0,55878.34
16-AUG-2023,16779.6,16867.8,16732.75,16853.05,1964387123.0,58414.4
17-AUG-2023,16858.85,16869.4,16781.6,16802.25,2047869552.0,59410.63
18-AUG-2023,16768.0,16803.25,16722.05,16757.7,1900552417.0,59333.02
21-AUG-2023,16780.75,16872.55,16766.7,16852.05,1765277824.0,51424.65
22-AUG-2023,16886.95,16925.45,16874.8,16905.25,2251643586.0,53418.35
23-AUG-2023,16950.9,16981.85,16912.15,16950.25,2283716870.0,57435.29
24-AUG-2023,17039.25,17074.25,16916.4,16930.15,2414341659.0,71343.04
25-AUG-2023,16871.0,16905.7,16785.25,16820.85,2505022441.0,58407.95
28-AUG-2023,16866.4,16918.25,16823.4,16875.3,2442608132.0,50634.88
29-AUG-2023,16933.85,16938.8,16898.05,16927.3,2514033994.0,58916.67
30-AUG-2023,17010.15,17035.6,16959.1,16968.95,2247514601.0,58093.03
31-AUG-2023,17001.35,17011.8,16904.7,16924.3,3889498475.0,123953.21
01-SEP-2023,16940.2,17088.1,16931.5,17074.55,3986074942.0,73217.83
04-SEP-2023,17157.9,17191.2,17074.55,17180.95,4456715110.0,75529.72
05-SEP-2023,17228.2,17264.9,17180.95,17252.1,3770250639.0,74224.31
06-SEP-2023,17274.2,17298.8,17198.75,17284.6,3048646034.0,74618.88
07-SEP-2023,17292.35,17395.0,17269.1,17385.5,2721622531.0,65580.89
08-SEP-2023,17437.65,17519.6,17411.85,17487.45,2991385758.0,76172.26
11-SEP-2023,17567.2,17660.8,17550.2,17653.35,3717219996.0,75293.19
12-SEP-2023,17753.95,17754.05,17422.05,17460.55,4434019062.0,89767.28
13-SEP-2023,17458.4,17540.85,17364.35,17526.75,3477324220.0,70614.44
14-SEP-2023,17593.25,17648.55,17546.0,17603.5,2950876440.0,62862.08
15-SEP-2023,17662.8,17691.85,17620.9,17665.8,4139197352.0,95611.93
18-SEP-2023,17666.85,17671.6,17601.55,17613.6,4463915594.0,64993.35
20-SEP-2023,17513.2,17571.15,17419.75,17449.35,3096778358.0,76450.74
21-SEP-2023,17409.1,17422.75,17273.1,17303.5,2882268149.0,61773.7
22-SEP-2023,17314.4,17361.8,17226.05,17260.8,3034799399.0,61583.4
25-SEP-2023,17276.35,17308.2,17198.2,17272.55,2341573329.0,56282.8
26-SEP-2023,17284.9,17312.35,17250.3,17276.75,2387172080.0,52198.94
27-SEP-2023,17270.4,17352.1,17217.45,17341.6,2417639795.0,55324.2
28-SEP-2023,17384.05,17389.2,17147.0,17170.45,2924753144.0,75321.06
29-SEP-2023,17227.55,17357.15,17205.2,17292.6,2128937104.0,57809.05
03-OCT-2023,17294.5,17295.45,17201.7,17254.4,2473841245.0,57777.98
04-OCT-2023,17195.55,17200.7,17032.6,17123.1,2995740057.0,64660.1
05-OCT-2023,17202.25,17234.0,17154.3,17195.8,2478389086.0,53734.03
06-OCT-2023,17263.35,17310.1,17237.1,17293.6,2240980304.0,46813.82
09-OCT-2023,17170.5,17206.85,17096.65,17127.7,2336941281.0,46314.53
10-OCT-2023,17184.55,17319.3,17184.55,17303.35,2004731586.0,50866.17
11-OCT-2023,17380.65,17447.8,17375.5,17407.35,2194629821.0,54182.21
12-OCT-2023,17438.3,17457.85,17402.45,17419.7,2136732775.0,53547.97
13-OCT-2023,17323.05,17436.5,17306.55,17390.35,2275970028.0,57444.82
16-OCT-2023,17390.35,17431.5,17353.15,17393.0,2160915301.0,49614.63
17-OCT-2023,17490.05,17494.5,17437.95,17467.7,2188914301.0,51512.76
18-OCT-2023,17484.35,17492.4,17332.3,17344.0,2315570544.0,55900.45
19-OCT-2023,17251.2,17344.6,17202.25,17310.5,2047683707.0,54341.4
20-OCT-2023,17258.3,17295.05,17190.6,17208.75,2592828899.0,55170.15
23-OCT-2023,17204.75,17224.8,16859.85,16888.7,2543975476.0,57102.79
25-OCT-2023,16912.4,16967.1,16677.15,16760.8,2453601390.0,55777.8
26-OCT-2023,16678.7,16689.1,16466.25,16555.45,2559206652.0,68525.0
27-OCT-2023,16636.05,16793.1,16634.6,16765.45,2144660032.0,54057.6
30-OCT-2023,16784.95,16837.8,16661.95,16826.1,2056332999.0,48625.46
31-OCT-2023,16909.7,16910.0,16785.55,16801.1,1845554791.0,50709.72
01-NOV-2023,16808.5,16834.1,16719.1,16732.95,2394597187.0,49435.49
02-NOV-2023,16849.95,16903.75,16823.0,16890.8,2235609749.0,50387.18
03-NOV-2023,16990.35,17027.45,16983.05,17000.95,2448288516.0,50867.62
06-NOV-2023,17105.35,17168.75,17080.95,17159.4,1888871534.0,50385.92
07-NOV-2023,17170.35,17200.6,17120.75,17187.8,2161933407.0,55190.32
08-NOV-2023,17242.65,17269.25,17215.0,17259.7,2311198748.0,52663.9
09-NOV-2023,17284.95,17288.6,17209.55,17218.9,2149689460.0,54500.8
10-NOV-2023,17189.7,17274.9,17156.85,17256.6,1653303161.0,44434.13
12-NOV-2023,17380.5,17384.15,17347.45,17361.1,423507814.0,9366.9
13-NOV-2023,17335.0,17339.15,17278.65,17318.6,2274393214.0,47214.75
15-NOV-2023,17493.3,17518.9,17448.3,17508.05,2778710915.0,66085.59
16-NOV-2023,17518.1,17668.65,17486.5,17593.1,2235483100.0,60516.21
17-NOV-2023,17537.45,17649.05,17528.85,17600.5,2971840983.0,65177.94
20-NOV-2023,17618.55,17636.4,17556.1,17573.65,2184315347.0,53261.67
21-NOV-2023,17644.5,17665.0,17617.2,17627.6,2017502047.0,53893.62
22-NOV-2023,17637.45,17654.6,17533.75,17627.7,1813906486.0,50322.61
23-NOV-2023,17654.15,17693.25,17627.35,17639.4,1688917123.0,46157.9
24-NOV-2023,17661.3,17684.15,17631.75,17643.5,1805574540.0,50028.66
28-NOV-2023,17701.05,17760.0,17665.65,17741.8,2261317852.0,68349.7
29-NOV-2023,17831.65,17911.35,17823.45,17904.1,2241817064.0,68699.54
30-NOV-2023,17926.9,18007.1,17845.9,17987.95,4614591479.0,141775.52
01-DEC-2023,18061.8,18141.65,18053.15,18115.35,2478995615.0,70682.1
04-DEC-2023,18422.35,18460.0,18315.45,18448.5,2947847326.0,89423.27
05-DEC-2023,18541.3,18594.9,18453.65,18588.55,2852499711.0,99089.02
06-DEC-2023,18677.25,18698.8,18594.4,18680.0,2728852975.0,99042.58
07-DEC-2023,18696.75,18721.8,18619.75,18703.85,3279304093.0,86782.62
08-DEC-2023,18752.25,18785.7,18588.15,18703.5,3554184078.0,86470.2
11-DEC-2023,18726.35,18780.45,18710.15,18770.2,2910989447.0,68536.32
12-DEC-2023,18809.9,18819.7,18635.35,18686.8,3315087208.0,81740.86
13-DEC-2023,18723.7,18770.45,18601.5,18751.45,2980092766.0,79276.42
14-DEC-2023,18906.4,18996.25,18893.75,18973.85,3964129612.0,96792.22
15-DEC-2023,19071.95,19165.1,19020.55,19145.05,4026704862.0,117872.96
18-DEC-2023,19149.15,19201.55,19073.1,19155.55,3411920888.0,79518.43
19-DEC-2023,19212.55,19213.55,19067.2,19169.25,2952375691.0,75654.45
20-DEC-2023,19264.4,19303.6,18727.1,18779.45,3869597352.0,99263.78
21-DEC-2023,18647.85,18965.8,18582.95,18941.8,3061270761.0,79673.35
22-DEC-2023,19011.25,19089.95,18934.75,19054.7,2606959003.0,77390.14
26-DEC-2023,19095.0,19173.8,19059.4,19148.85,2213219034.0,63557.78
27-DEC-2023,19219.4,19312.3,19189.8,19296.95,2085419501.0,68619.25
28-DEC-2023,19358.35,19414.55,19313.1,19399.25,3239142768.0,94768.89
29-DEC-2023,19394.5,19450.1,19338.35,19429.15,4243091822.0,77533.14
01-JAN-2024,19452.0,19543.25,19421.4,19469.5,4273809028.0,60076.1
02-JAN-2024,19496.8,19499.8,19271.65,19418.4,4059853716.0,79033.69
03-JAN-2024,19434.3,19442.2,19343.15,19367.15,3635617196.0,89160.29
04-JAN-2024,19451.8,19560.4,19433.5,19541.25,3245962827.0,86566.76
05-JAN-2024,19602.1,19637.1,19490.95,19590.6,4034291513.0,84305.85
08-JAN-2024,19636.0,19641.85,19400.6,19417.7,3520353326.0,71596.21
09-JAN-2024,19549.5,19596.05,19439.1,19459.55,3705251182.0,78111.54
10-JAN-2024,19463.55,19532.3,19354.1,19517.85,3610340175.0,76940.03
11-JAN-2024,19589.75,19626.5,19532.3,19584.35,3371837116.0,86986.99
12-JAN-2024,19691.25,19775.9,19635.75,19745.6,3100892069.0,82099.63
15-JAN-2024,19876.5,19896.9,19763.8,19885.55,3512187451.0,89288.93
16-JAN-2024,19894.3,19923.3,19736.2,19827.55,4145482638.0,90809.71
17-JAN-2024,19556.4,19707.7,19470.05,19487.6,4149072235.0,113037.2
18-JAN-2024,19388.4,19468.65,19143.5,19414.8,3717795537.0,108160.18
19-JAN-2024,19555.95,19618.95,19537.15,19606.4,3753878164.0,105683.09
20-JAN-2024,19698.05,19718.7,19582.7,19601.9,2821864028.0,62455.26
23-JAN-2024,19743.5,19752.35,19158.75,19206.45,4475897232.0,128235.15
24-JAN-2024,19193.15,19470.65,19080.5,19451.0,4176942034.0,114544.84
25-JAN-2024,19479.65,19480.05,19289.8,19393.0,3856348755.0,103141.17
29-JAN-2024,19475.4,19728.9,19470.05,19711.65,4154042820.0,105121.69
30-JAN-2024,19770.25,19799.25,19558.8,19574.2,3966481815.0,100165.28
31-JAN-2024,19574.15,19813.3,19546.4,19802.1,3599205173.0,110977.19
01-FEB-2024,19869.95,19871.25,19703.75,19777.35,4212849660.0,110020.12
02-FEB-2024,19884.65,20101.15,19874.8,19910.8,4994601659.0,120291.38
05-FEB-2024,19989.65,20044.0,19805.75,19853.5,5177876323.0,118400.66
06-FEB-2024,19923.2,20044.45,19824.85,20033.75,4596296924.0,105088.71
07-FEB-2024,20157.2,20169.9,20011.45,20109.55,5801825929.0,108796.17
08-FEB-2024,20207.55,20209.05,19949.35,19987.55,5597797457.0,119789.95
09-FEB-2024,20015.0,20040.65,19745.45,19961.5,5412695770.0,110374.63
12-FEB-2024,19999.95,20015.0,19634.6,19675.2,4040115250.0,91773.54
13-FEB-2024,19709.8,19796.05,19508.75,19782.9,3926875602.0,91666.37
14-FEB-2024,19618.1,19943.75,19579.2,19922.3,3452437005.0,87507.5
15-FEB-2024,20011.7,20065.75,19952.0,20037.0,3540691571.0,91556.47
16-FEB-2024,20136.85,20191.45,20098.1,20164.9,,
19-FEB-2024,20244.25,20301.0,20174.9,20241.1,2713245919.0,74599.91
20-FEB-2024,20242.65,20285.8,20190.7,20271.9,2683283025.0,74425.12
21-FEB-2024,20329.1,20342.3,20077.8,20128.3,3136444838.0,86306.49
22-FEB-2024,20179.25,20308.9,20004.1,20283.95,3174385969.0,84508.49
23-FEB-2024,20358.7,20365.65,20280.15,20313.5,3983558577.0,78092.47
26-FEB-2024,20299.5,20335.75,20210.35,20255.8,2815086345.0,76613.73
27-FEB-2024,20249.25,20329.1,20234.95,20292.85,2851273258.0,76605.74
28-FEB-2024,20323.5,20335.65,19987.35,20020.4,3851285308.0,74635.61
29-FEB-2024,20009.25,20160.05,19901.3,20090.05,4894873194.0,124271.9
01-MAR-2024,20171.9,20360.2,20171.0,20349.8,2820281398.0,76738.17
02-MAR-2024,20419.55,20446.8,20400.2,20421.35,330593970.0,7178.36
04-MAR-2024,20456.75,20482.6,20383.15,20432.05,2541255009.0,76988.92
05-MAR-2024,20422.3,20440.4,20328.0,20382.0,2710700780.0,80676.39
06-MAR-2024,20368.75,20396.75,20139.35,20379.55,3554791973.0,94014.01
07-MAR-2024,20413.65,20471.35,20384.5,20434.8,2434632338.0,85903.83
11-MAR-2024,20478.75,20483.25,20264.3,20288.75,2281677013.0,82495.73
12-MAR-2024,20299.8,20326.25,20135.3,20171.4,2434739081.0,79139.39
13-MAR-2024,20236.8,20247.9,19549.5,19646.3,4148627793.0,107048.85
14-MAR-2024,19598.4,19933.9,19514.7,19916.35,3824939304.0,96244.45
15-MAR-2024,19867.75,19942.4,19671.15,19825.2,4157462068.0,132264.41
15-MAR-2024,19867.75,19942.4,19671.15,19825.2,4157462068.0,132264.41
18-MAR-2024,19804.3,19894.45,19709.2,19843.1,2242834968.0,66746.76
19-MAR-2024,19785.8,19798.95,19594.1,19610.55,2128705768.0,71161.63
20-MAR-2024,19651.7,19697.45,19465.85,19632.05,2152097367.0,68958.06
21-MAR-2024,19790.85,19916.45,19790.85,19897.4,2205653557.0,76590.32
22-MAR-2024,19855.0,20048.6,19806.7,19994.6,2601583232.0,82714.83
26-MAR-2024,19895.55,20044.5,19895.3,20005.25,2342846315.0,85602.0
27-MAR-2024,20063.0,20174.4,20063.0,20087.8,2821929372.0,103173.45
28-MAR-2024,20150.35,20380.5,20146.15,20255.15,2575769543.0,97361.83
01-APR-2024,20392.25,20504.5,20387.05,20492.55,2475632979.0,72401.41
02-APR-2024,20524.15,20579.25,20481.85,20569.75,2812872047.0,87897.71
03-APR-2024,20528.2,20657.9,20496.55,20605.7,3025872167.0,92609.31
04-APR-2024,20755.35,20772.4,20537.5,20664.65,3312184626.0,98495.58
05-APR-2024,20654.75,20730.15,20609.9,20715.1,2829767180.0,79052.8
08-APR-2024,20806.85,20866.1,20768.5,20819.1,2748152839.0,80224.14
09-APR-2024,20912.75,20912.75,20741.5,20790.7,2279238895.0,76364.21
10-APR-2024,20864.55,20933.85,20822.85,20915.2,2571945247.0,83783.98
12-APR-2024,20873.2,20931.4,20735.15,20745.5,3259737705.0,97394.58
15-APR-2024,20493.3,20623.8,20362.3,20478.75,3195278629.0,90401.72
16-APR-2024,20361.25,20495.2,20326.25,20423.0,3114112312.0,81797.75
18-APR-2024,20515.15,20617.1,20291.15,20324.7,2963633771.0,103634.55
19-APR-2024,20178.25,20428.4,20038.35,20385.2,2718297027.0,86751.24
22-APR-2024,20566.2,20604.1,20468.1,20574.85,3699079354.0,81191.06
23-APR-2024,20687.9,20689.75,20621.55,20652.65,4892633578.0,88793.07
24-APR-2024,20723.2,20772.55,20710.2,20730.65,3698431475.0,87223.7
25-APR-2024,20690.85,20894.0,20686.7,20867.9,10777793802.0,125273.79
26-APR-2024,20926.4,20941.1,20814.5,20839.35,6609930870.0,109448.9
29-APR-2024,20911.1,21002.1,20847.85,20992.2,4106537293.0,96302.96
30-APR-2024,21052.35,21146.5,20971.85,20997.2,3682351577.0,109836.16
02-MAY-2024,21010.45,21126.1,21009.35,21083.6,3285590029.0,108573.37
03-MAY-2024,21193.45,21208.7,20830.65,20959.55,4063049939.0,112184.67
06-MAY-2024,21044.1,21048.95,20805.05,20864.95,3088823169.0,97036.97
07-MAY-2024,20911.35,20914.9,20548.8,20636.05,3745388966.0,95890.22
08-MAY-2024,20586.8,20768.75,20516.25,20704.9,2700523845.0,88523.68
09-MAY-2024,20681.1,20736.25,20318.9,20344.8,2629593512.0,91329.06
10-MAY-2024,20398.0,20482.05,20299.1,20469.1,2251112716.0,79364.4
13-MAY-2024,20471.65,20540.25,20184.1,20511.0,2403861861.0,85965.27
14-MAY-2024,20544.35,20709.75,20508.0,20683.8,2613657232.0,79803.89
15-MAY-2024,20744.5,20811.25,20681.9,20741.85,2168807435.0,81656.93
16-MAY-2024,20846.85,20950.55,20667.8,20929.05,2468004009.0,103907.51
17-MAY-2024,20967.4,21078.65,20934.45,21064.55,2674258575.0,96906.48
18-MAY-2024,21131.45,21156.45,21115.8,21144.45,483020847.0,12574.04
21-MAY-2024,21114.65,21224.7,21068.85,21187.65,3541801901.0,115825.38
22-MAY-2024,21255.2,21261.75,21103.2,21237.75,2968295743.0,105849.26
23-MAY-2024,21280.05,21505.25,21249.15,21489.55,3429637350.0,114341.98
24-MAY-2024,21483.0,21567.45,21444.95,21483.75,5235852004.0,107458.5
27-MAY-2024,21573.8,21613.6,21439.15,21493.0,3597182686.0,106954.74
28-MAY-2024,21542.5,21558.15,21345.35,21387.35,2846079137.0,89454.19
29-MAY-2024,21288.35,21356.15,21243.2,21256.3,2528100147.0,91266.7
30-MAY-2024,21201.8,21262.85,20983.95,21038.55,3528931646.0,97427.6
31-MAY-2024,21129.35,21177.25,21003.0,21103.3,6422818788.0,213728.22
03-JUN-2024,21926.6,21926.6,21629.3,21797.4,5205916071.0,156327.17
04-JUN-2024,21753.35,21753.35,19624.25,20323.85,9292932794.0,248672.5
05-JUN-2024,20570.75,21092.15,20116.6,21054.4,5521353106.0,170873.25
06-JUN-2024,21253.7,21462.8,21193.2,21365.0,3836693455.0,134855.08
07-JUN-2024,21390.2,21781.35,21333.5,21764.15,3728221614.0,120219.92
10-JUN-2024,21844.3,21930.5,21758.3,21808.25,3708562255.0,109053.82
11-JUN-2024,21856.35,21961.45,21782.35,21852.0,4474509649.0,104641.13
12-JUN-2024,21935.2,22023.9,21904.7,21960.95,3547255322.0,98659.3
13-JUN-2024,22120.75,22120.8,21992.15,22074.3,3119002321.0,102258.9
14-JUN-2024,22148.25,22229.4,22054.15,22214.3,3423138435.0,112045.87
18-JUN-2024,22323.55,22338.15,22253.35,22329.6,3239115179.0,116214.66
19-JUN-2024,22406.3,22406.3,22127.25,22224.9,5221059451.0,149474.24
20-JUN-2024,22293.55,22333.6,22182.2,22305.1,3470265929.0,114522.78
21-JUN-2024,22392.6,22393.3,22186.2,22236.2,4820720134.0,162583.96
24-JUN-2024,22150.65,22309.1,22073.65,22289.1,3220275933.0,96231.89
25-JUN-2024,22349.75,22391.75,22287.1,22370.65,2647422434.0,105741.46
26-JUN-2024,22379.5,22464.85,22309.5,22436.8,3830080666.0,114503.7
27-JUN-2024,22459.9,22571.65,22395.9,22537.4,4298989006.0,155149.73
28-JUN-2024,22592.25,22673.65,22537.7,22559.7,4300793170.0,123991.5
01-JUL-2024,22580.4,22739.7,22570.4,22727.6,2754975054.0,97456.03
02-JUL-2024,22806.3,22810.65,22592.2,22677.8,2902278584.0,106526.3
03-JUL-2024,22820.55,22871.65,22764.1,22851.2,3147581494.0,110885.82
04-JUL-2024,22937.6,22962.8,22866.7,22914.2,3070438123.0,114643.47
05-JUL-2024,22878.5,23011.8,22838.2,22987.65,4125904647.0,131122.41
08-JUL-2024,23029.35,23040.75,22897.95,22971.15,3703429691.0,118678.05
09-JUL-2024,23035.05,23082.35,22974.95,23067.35,3256181171.0,112640.57
10-JUL-2024,23124.15,23125.3,22685.65,22977.65,3295884251.0,121820.31
11-JUL-2024,23059.95,23063.1,22904.3,23005.25,3376625661.0,110931.44
12-JUL-2024,23086.25,23189.4,23021.4,23095.45,3536966325.0,126058.83
15-JUL-2024,23188.8,23234.3,23081.3,23209.85,3431429146.0,106499.98
16-JUL-2024,23258.2,23288.05,23181.35,23204.25,3433520204.0,102333.73
18-JUL-2024,23167.65,23233.85,22993.55,23210.05,3562225671.0,126185.06
19-JUL-2024,23232.5,23232.5,22833.0,22853.6,3021861091.0,113580.33
22-JUL-2024,22761.5,23001.05,22667.75,22942.65,2960904216.0,103721.69
23-JUL-2024,23022.8,23031.95,22307.2,22865.2,4563155207.0,143700.82
24-JUL-2024,22856.85,22965.45,22816.75,22921.45,3151242673.0,114587.79
25-JUL-2024,22753.2,22938.65,22732.2,22917.25,3443944857.0,107011.78
26-JUL-2024,22970.4,23306.75,22965.5,23292.05,3452517187.0,114650.17
29-JUL-2024,23423.15,23496.4,23326.05,23394.2,3610725502.0,124532.15
30-JUL-2024,23421.2,23530.0,23381.35,23440.9,2998713350.0,114773.88
31-JUL-2024,23495.85,23556.0,23459.6,23530.8,3214906956.0,115546.38
01-AUG-2024,23608.85,23637.75,23429.55,23506.6,2921486076.0,114938.16
02-AUG-2024,23296.1,23395.1,23225.65,23259.45,3092360383.0,109545.58
05-AUG-2024,22772.55,22868.35,22397.7,22542.45,4019339380.0,132508.88
06-AUG-2024,22696.95,22910.75,22406.05,22443.3,2700060868.0,101902.9
07-AUG-2024,22773.45,22870.85,22650.8,22848.9,2459162870.0,98150.12
08-AUG-2024,22842.0,22905.6,22676.0,22705.7,2438259599.0,93748.32
09-AUG-2024,22948.15,22982.45,22869.4,22923.5,2111890945.0,85627.96
12-AUG-2024,22862.9,22993.25,22753.75,22915.85,2532426776.0,101038.89
13-AUG-2024,22952.7,22962.75,22684.45,22705.8,2758250421.0,90869.5
14-AUG-2024,22765.65,22778.95,22599.95,22672.65,2357617612.0,89103.13
16-AUG-2024,22846.1,23071.75,22750.3,23056.5,2045485207.0,87751.98
19-AUG-2024,23174.2,23195.6,23104.1,23139.75,2133712110.0,83551.83
20-AUG-2024,23223.6,23292.7,23175.4,23280.35,2172698945.0,91984.43
21-AUG-2024,23283.75,23383.2,23256.25,23368.65,2234069180.0,93309.89
22-AUG-2024,23467.15,23474.85,23408.95,23440.7,2186317143.0,86131.17
23-AUG-2024,23485.3,23496.85,23401.0,23418.65,2341184147.0,88272.3
26-AUG-2024,23514.3,23579.75,23466.75,23561.75,1999428422.0,84409.69
27-AUG-2024,23592.0,23633.2,23555.55,23604.85,2213030254.0,92519.08
28-AUG-2024,23646.8,23679.35,23547.25,23615.95,2448862548.0,94965.44
29-AUG-2024,23618.25,23664.35,23494.45,23631.4,2980429915.0,111782.88
30-AUG-2024,23728.55,23766.4,23673.95,23734.55,7015024989.0,201988.8
02-SEP-2024,23835.2,23835.2,23693.65,23760.7,2522873739.0,90696.23
03-SEP-2024,23817.0,23817.55,23771.2,23788.45,1814621556.0,88512.76
